dc_identifier_s,dc_title_s,dc_description_s,dc_creator_sm,dc_publisher_sm,dc_rights_s,dct_provenance_s,dct_references_s,layer_slug_s,layer_geom_type_s,layer_modified_dt,dc_format_s,dc_language_s,dc_type_s,dc_subject_sm,dct_isPartOf_sm,dct_issued_s,dct_temporal_sm,dct_spatial_sm,solr_geom,centroid_s,solr_year_i
fb563fc5-0514-4542-83f9-4f67ccaf7829,"Parcels Brown County, Wisconsin, 2017","This is the final deliverable for the Version 3 Statewide Parcel Map Database Project (V3). This feature class represents a comprehensive, spatially referenced collection of parcel geometries as recognized by local-level governments within the State of Wisconsin (the feature class is aggregated from county level and municipal-level data). See the V3 Project Homepage for more detail on the parameters for how data was prepared and submitted to this project: http://www.sco.wisc.edu/parcels/submission/.Schema documentation can be found within this feature class metadata and here: http://www.sco.wisc.edu/parcels/data/assets/V3/V3_Wisconsin_Statewide_Parcels_Schema_Documentation.pdf.Change logand known issuescan be found here: http://www.sco.wisc.edu/parcels/data/assets/Wisconsin_Statewide_Parcels_Change_Log.pdf.",[u'Wisconsin Department of Administration'],,Public,Wisconsin,"{""http://schema.org/downloadUrl"":""https://gisdata.wisc.edu/public/Brown_Parcels_2017.zip"",""http://schema.org/url"":""http://www.sco.wisc.edu/parcels/data/"",""http://www.isotc211.org/schemas/2005/gmd/"":""http://64.90.181.107/geonetwork/srv/api/records/fb563fc5-0514-4542-83f9-4f67ccaf7829/formatters/xml""}",fb563fc5-0514-4542-83f9-4f67ccaf7829,Polygon,2018-01-04T22:40:10Z,Geodatabase,English,Dataset,"[u'Planning and Cadastral', u'Land ownership', u'Real property']",Wisconsin Counties Open Data,7/31/17,2017,"[u'Brown County, Wisconsin, United States', u'Wisconsin, United States']","ENVELOPE(-88.265462, -87.752736, 44.682098, 44.234505)","44.4583015,-88.009099",2017
3B1977F3-C9CC-473E-8A29-4870DFAFB6E2,"Buildings Outagamie County, Wisconsin, 2014","This polygon data layer represents buildings for Outagamie County, Wisconsin in 2014. It is a feature class within the geodatabase Outagamie_Buildings_2014.gdb.",[u'Outagamie Land Information Office'],,Public,Wisconsin,"{""http://schema.org/downloadUrl"":""https://gisdata.wisc.edu/public/Outagamie_Buildings_2014.zip"",""http://schema.org/url"":""http://data-ocgis.opendata.arcgis.com/"",""http://www.isotc211.org/schemas/2005/gmd/"":""http://64.90.181.107/geonetwork/srv/api/records/3B1977F3-C9CC-473E-8A29-4870DFAFB6E2/formatters/xml""}",3B1977F3-C9CC-473E-8A29-4870DFAFB6E2,Polygon,2018-01-04T22:37:01Z,Geodatabase,English,Dataset,"[u'Structure', u'Buildings']",Wisconsin Counties Open Data,2/21/17,2014,"[u'Outagamie County, Wisconsin, United States', u'Wisconsin, United States']","ENVELOPE(-88.740953, -88.189444, 44.59069, 44.242171)","44.4164305,-88.4651985",2014
A7CBC7EB-71AE-44D3-B5E1-D77CD7AFC961,"Hydro (Line) Outagamie County, Wisconsin 2016","This line data layer represents hydrography for Outagamie County, Wisconsin in 2016. It is a feature class within the geodatabase, Outagamie_HydroLine_2016.gdb.[This is a line feature class identifying the location of all non-navigable and navigable water within Outagamie County. It is a county-wide file including all USGS designated navigable waterways and all non-navigable waterways.]",[u'Outagamie Land Information Office'],,Public,Wisconsin,"{""http://schema.org/downloadUrl"":""https://gisdata.wisc.edu/public/Outagamie_HydroLine_2016.zip"",""http://schema.org/url"":""http://data-ocgis.opendata.arcgis.com/"",""http://www.isotc211.org/schemas/2005/gmd/"":""http://64.90.181.107/geonetwork/srv/api/records/A7CBC7EB-71AE-44D3-B5E1-D77CD7AFC961/formatters/xml""}",A7CBC7EB-71AE-44D3-B5E1-D77CD7AFC961,Line,2018-01-04T22:36:52Z,Geodatabase,English,Dataset,"[u'Inland Waters', u'Hydrography']",Wisconsin Counties Open Data,6/29/16,2016,"[u'Outagamie County, Wisconsin, United States', u'Wisconsin, United States']","ENVELOPE(-88.740953, -88.189444, 44.59069, 44.242171)","44.4164305,-88.4651985",2016
25655874-A94E-40C2-BA88-CEAF8107BE19,"Hydro (Polygon) Douglas County, Wisconsin, 2009","This polygon data layer represents hydrography for Douglas County, Wisconsin in 2009.[Douglas County Lakes/Waterbodies and Lakes Classifications]",[u'Douglas County Land Records Department/City of Superior                  GIS'],,Public,Wisconsin,"{""http://schema.org/downloadUrl"":""https://gisdata.wisc.edu/public/Douglas_HydroPoly_2009.zip"",""http://schema.org/url"":""http://www.ci.superior.wi.us/474/Geospatial-Data-GIS"",""http://www.isotc211.org/schemas/2005/gmd/"":""http://64.90.181.107/geonetwork/srv/api/records/25655874-A94E-40C2-BA88-CEAF8107BE19/formatters/xml""}",25655874-A94E-40C2-BA88-CEAF8107BE19,Polygon,2018-01-04T22:37:40Z,Shapefile,English,Dataset,"[u'Inland Waters', u'Hydrography']",Wisconsin Counties Open Data,3/2/17,2009,"[u'Douglas County, Wisconsin, United States', u'Wisconsin, United States']","ENVELOPE(-92.295833, -91.547693, 46.757784, 46.156737)","46.4572605,-91.921763",2009
abf48999-ac90-4928-8ca8-79441ea0204c,"Municipalities Oneida County, Wisconsin, 2015","This polygon data layer represents municipalities for Oneida County, Wisconsin in 2015.",[u'Oneida County Land Information Office'],[u'Oneida County Land Information Office'],Public,Wisconsin,"{""http://schema.org/downloadUrl"":""https://gisdata.wisc.edu/public/Oneida_Municipalities_2015.zip"",""http://schema.org/url"":""http://oneida.ncwrpc.info/"",""http://www.isotc211.org/schemas/2005/gmd/"":""http://64.90.181.107/geonetwork/srv/api/records/abf48999-ac90-4928-8ca8-79441ea0204c/formatters/xml""}",abf48999-ac90-4928-8ca8-79441ea0204c,Polygon,2018-01-04T22:40:10Z,Shapefile,English,Dataset,"[u'Boundaries', u'Cities and towns', u'Civil divisions']",Wisconsin Counties Open Data,1/1/15,2015,"[u'Oneida County, Wisconsin, United States', u'Wisconsin, United States']","ENVELOPE(-90.046592, -89.04266, 45.901748, 45.464446)","45.683097,-89.544626",2015
64AA62C6-45D5-4FD3-9B97-6C437BD0BF0B,"Addresses Calumet County Wisconsin, 2016","This pointdata layer represents addresses for CalumetCounty, Wisconsin in 2016.[Site address points represent the location of site or service delivery addresses assigned by local governments.]",[u'Calumet County Land Information/GIS'],,Public,Wisconsin,"{""http://schema.org/downloadUrl"":""https://gisdata.wisc.edu/public/Calumet_Addresses_2016.zip"",""http://schema.org/url"":""http://calumetmaps.com/data.html"",""http://www.isotc211.org/schemas/2005/gmd/"":""http://64.90.181.107/geonetwork/srv/api/records/64AA62C6-45D5-4FD3-9B97-6C437BD0BF0B/formatters/xml""}",64AA62C6-45D5-4FD3-9B97-6C437BD0BF0B,Point,2018-01-04T22:38:17Z,Shapefile,English,Dataset,"[u'Location', u'Street addresses']",Wisconsin Counties Open Data,2015-06-01T01:00:00Z,2016,"[u'Calumet County, Wisconsin, United States', u'Wisconsin, United States']","ENVELOPE(-88.404757, -88.03918, 44.243921, 43.891302)","44.0676115,-88.2219685",2016
063EB331-7148-4A8C-AA29-E49477CC5D24,"Addresses Brown County, Wisconsin, YE2016","This point data layer represents addresses for Brown County, Wisconsin at year-end 2016. It is a feature class within the geodatabase, 'Brown_Addresses_YE2016.gdb'.[The Address point map layer captures every address location along with common names (business name, landmark name, or other common name associated with the address or location). Addresses with alternate 'common names' are noted with a subtype code 2, and there is some further classification of the type in the 'Symbol' and 'Useage' attribute fields. There is both an address number, which is feature-linked to annotation text on the map, as well as the full address (concatenated address number with street name). The address data were collected from many sources, some more accurate than others. To help account for accuracy, there are a 3 attribute fields to help us track and refine accuracy both in terms of location and tabular quality: First, the OnBuilding code indicates whether the address has been accurately located onto a structure identified by aerial orthophotography. Second, the 'Accuracy' code indicates whether the CommonName (business name,etc) has been verified by County 911 staff (Note: 911 staff primarily focuses on subtype 2, the Common Names, because other general address locations are found through street centerline address ranges). Third, the source of the data is logged, especially for business information. The other fields are maintained as needed for use by the 911 and Sheriffs Dept. This address/common place point layer is maintained by Brown County Property Listing, GIS, Planning, and E-911 staff. Sources include the municipalities who assign address numbers, and other business listing databases.]",[u'Brown County Land Information Office'],,Public,Wisconsin,"{""http://schema.org/downloadUrl"":""https://gisdata.wisc.edu/public/Brown_Addresses_YE2016.zip"",""http://schema.org/url"":""http://www.co.brown.wi.us/departments/?department=85713eda4cdc&subdepartment=89ce08984447"",""http://www.isotc211.org/schemas/2005/gmd/"":""http://64.90.181.107/geonetwork/srv/api/records/063EB331-7148-4A8C-AA29-E49477CC5D24/formatters/xml""}",063EB331-7148-4A8C-AA29-E49477CC5D24,Line,2018-01-04T22:37:28Z,Geodatabase,English,Dataset,"[u'Location', u'Street addresses']",Wisconsin Counties Open Data,3/24/17,2016,"[u'Brown County, Wisconsin, United States', u'Wisconsin, United States']","ENVELOPE(-88.283185, -87.634575, 44.745079, 44.21118)","44.4781295,-87.95888",2016
7b8873b2-f693-42bb-b3c1-218f72fded9d,"Parcels Racine County, Wisconsin, 2017","This is the final deliverable for the Version 3 Statewide Parcel Map Database Project (V3). This feature class represents a comprehensive, spatially referenced collection of parcel geometries as recognized by local-level governments within the State of Wisconsin (the feature class is aggregated from county level and municipal-level data). See the V3 Project Homepage for more detail on the parameters for how data was prepared and submitted to this project: http://www.sco.wisc.edu/parcels/submission/.Schema documentation can be found within this feature class metadata and here: http://www.sco.wisc.edu/parcels/data/assets/V3/V3_Wisconsin_Statewide_Parcels_Schema_Documentation.pdf.Change logand known issuescan be found here: http://www.sco.wisc.edu/parcels/data/assets/Wisconsin_Statewide_Parcels_Change_Log.pdf.",[u'Wisconsin Department of Administration'],,Public,Wisconsin,"{""http://schema.org/downloadUrl"":""https://gisdata.wisc.edu/public/Racine_Parcels_2017.zip"",""http://schema.org/url"":""http://www.sco.wisc.edu/parcels/data/"",""http://www.isotc211.org/schemas/2005/gmd/"":""http://64.90.181.107/geonetwork/srv/api/records/7b8873b2-f693-42bb-b3c1-218f72fded9d/formatters/xml""}",7b8873b2-f693-42bb-b3c1-218f72fded9d,Polygon,2018-01-04T22:37:44Z,Geodatabase,English,Dataset,"[u'Planning and Cadastral', u'Land ownership', u'Real property']",Wisconsin Counties Open Data,7/31/17,2017,"[u'Racine County, Wisconsin, United States', u'Wisconsin, United States']","ENVELOPE(-88.312636, -87.755225, 42.85012, 42.601456)","42.725788,-88.0339305",2017
1E12DB93-6133-4114-AD66-1EFC60B00484,"Trails Manitowoc County, Wisconsin, 2017","This line data layer represents trails for Manitowoc County, WI in 2017.[Recreation trails in Manitowoc County.]",[u'Manitowoc County Land Records/GIS Office'],,Public,Wisconsin,"{""http://schema.org/downloadUrl"":""https://gisdata.wisc.edu/public/Manitowoc_Trails_2017.zip"",""http://www.isotc211.org/schemas/2005/gmd/"":""http://64.90.181.107/geonetwork/srv/api/records/1E12DB93-6133-4114-AD66-1EFC60B00484/formatters/xml""}",1E12DB93-6133-4114-AD66-1EFC60B00484,Line,2018-01-04T22:37:00Z,Shapefile,English,Dataset,"[u'Society', u'Recreation', u'Trails']",Wisconsin Counties Open Data,3/31/17,2017,"[u'Manitowoc County, Wisconsin, United States', u'Wisconsin, United States']","ENVELOPE(-88.032648, -87.508216, 44.349667, 43.898765)","44.124216,-87.770432",2017
49ACA929-35A3-489D-9AF3-CCCD5B6899FA,"Addresses Ozaukee County, Wisconsin, 2017","This point data layer represents addresses for Ozaukee County, Wisconsin in 2017. It is a feature class within the geodatabase, Ozaukee_Addresses_2017.gdb.",[u'Ozaukee County Land Information Office'],,Public,Wisconsin,"{""http://schema.org/downloadUrl"":""https://gisdata.wisc.edu/public/Ozaukee_Addresses_2017.zip"",""http://www.isotc211.org/schemas/2005/gmd/"":""http://64.90.181.107/geonetwork/srv/api/records/49ACA929-35A3-489D-9AF3-CCCD5B6899FA/formatters/xml""}",49ACA929-35A3-489D-9AF3-CCCD5B6899FA,Point,2018-01-04T22:38:07Z,Geodatabase,English,Dataset,"[u'Location', u'Street addresses']",Wisconsin Counties Open Data,5/29/17,2017,"[u'Ozaukee County, Wisconsin, United States', u'Wisconsin, United States']","ENVELOPE(-88.063712, -87.792252, 43.543366, 43.192145)","43.3677555,-87.927982",2017
B93B4776-B461-479D-901A-C10CAF8E9888,"Zoning Fond du Lac County, Wisconsin 2016","This polygon data layer represents zoning for Fond du Lac County, Wisconsin in 2016. It is a feature class within the geodatabase, Fond_du_Lac_Zoning_2016.gdb. The features included in this geodatabase are 'AIRPORT', 'FLOODPLAIN', and 'SHORELAND'.",[u'Fond du Lac County Land Information                  Department'],,Public,Wisconsin,"{""http://schema.org/downloadUrl"":""https://gisdata.wisc.edu/public/Fond_du_Lac_Zoning_2016.zip"",""http://schema.org/url"":""http://www.fdlco.wi.gov/departments/departments-f-m/land-information/data-download"",""http://www.isotc211.org/schemas/2005/gmd/"":""http://64.90.181.107/geonetwork/srv/api/records/B93B4776-B461-479D-901A-C10CAF8E9888/formatters/xml""}",B93B4776-B461-479D-901A-C10CAF8E9888,Polygon,2018-01-04T22:37:09Z,Geodatabase,English,Dataset,"[u'Planning and Cadastral', u'Zoning']",Wisconsin Counties Open Data,6/1/16,2016,"[u'Fond du Lac County, Wisconsin, United States', u'Wisconsin, United States']","ENVELOPE(-88.88647, -88.158539, 43.937631, 43.542525)","43.740078,-88.5225045",2016
718C4C26-671E-47C6-AA5F-2A1F04380704,"Addresses Wood County, Wisconsin 2016","This point data layer represents addresses for Wood County, Wisconsin in 2016. It is a feature class within the geodatabase, Wood_Addresses_2016.gdb.",[u'Wood County Land Information Office'],,Public,Wisconsin,"{""http://schema.org/downloadUrl"":""https://gisdata.wisc.edu/public/Wood_Addresses_2016.zip"",""http://schema.org/url"":""http://www.co.wood.wi.us/Departments/PZ/LandRecords.aspx"",""http://www.isotc211.org/schemas/2005/gmd/"":""http://64.90.181.107/geonetwork/srv/api/records/718C4C26-671E-47C6-AA5F-2A1F04380704/formatters/xml""}",718C4C26-671E-47C6-AA5F-2A1F04380704,Point,2018-01-04T22:37:33Z,Geodatabase,English,Dataset,"[u'Location', u'Street addresses']",Wisconsin Counties Open Data,7/7/16,2016,"[u'Wood County, Wisconsin, United States', u'Wisconsin, United States']","ENVELOPE(-90.319449, -89.723031, 44.685363, 44.248818)","44.4670905,-90.02124",2016
111F7C81-FC18-4F5B-BA58-3C31B9D52F3C,"Zoning Ozaukee County, Wisconsin, 2017","This polygon data layer represents zoning for Ozaukee County, Wisconsin in 2017. It is a feature class within the geodatabase, Ozaukee_Zoning_2017.gdb",[u'Ozaukee County Land Information Office'],,Public,Wisconsin,"{""http://schema.org/downloadUrl"":""https://gisdata.wisc.edu/public/Ozaukee_Zoning_2017.zip"",""http://www.isotc211.org/schemas/2005/gmd/"":""http://64.90.181.107/geonetwork/srv/api/records/111F7C81-FC18-4F5B-BA58-3C31B9D52F3C/formatters/xml""}",111F7C81-FC18-4F5B-BA58-3C31B9D52F3C,Polygon,2018-01-04T22:37:45Z,Geodatabase,English,Dataset,"[u'Planning and Cadastral', u'Zoning']",Wisconsin Counties Open Data,5/29/17,2017,"[u'Ozaukee County, Wisconsin, United States', u'Wisconsin, United States']","ENVELOPE(-88.063712, -87.792252, 43.543366, 43.192145)","43.3677555,-87.927982",2017
C9E0B862-AD36-4BAF-BCFA-B507928C718F,"Trails Racine County, Wisconsin, 2016","This line data layer represents trails for Racine County, Wisconsin in 2016.",[u'Racine County GIS'],,Public,Wisconsin,"{""http://schema.org/downloadUrl"":""https://gisdata.wisc.edu/public/Racine_Trails_2016.zip"",""http://schema.org/url"":""http://data-racinecounty.opendata.arcgis.com/"",""http://www.isotc211.org/schemas/2005/gmd/"":""http://64.90.181.107/geonetwork/srv/api/records/C9E0B862-AD36-4BAF-BCFA-B507928C718F/formatters/xml""}",C9E0B862-AD36-4BAF-BCFA-B507928C718F,Line,2018-01-04T22:38:20Z,Shapefile,English,Dataset,"[u'Society', u'Recreation', u'Trails']",Wisconsin Counties Open Data,3/31/17,2016,"[u'Racine County, Wisconsin, United States', u'Wisconsin, United States']","ENVELOPE(-88.312129, -87.755382, 42.84988, 42.60248)","42.72618,-88.0337555",2016
B4F4CFA3-9708-4509-B689-98BBD2C9C674,"Addresses Menominee County, Wisconsin, 2017","This point data layer represents street addresses for Menominee County, Wisconsin in 2017. It is a feature class within the geodatabase 'Menominee_Addresses_2017.gdb'.[Site address points represent the location of site or service delivery addresses assigned by local governments.]",[u'Menominee County Land Information                  Department'],,Public,Wisconsin,"{""http://schema.org/downloadUrl"":""https://gisdata.wisc.edu/public/Menominee_Addresses_2017.zip"",""http://www.isotc211.org/schemas/2005/gmd/"":""http://64.90.181.107/geonetwork/srv/api/records/B4F4CFA3-9708-4509-B689-98BBD2C9C674/formatters/xml""}",B4F4CFA3-9708-4509-B689-98BBD2C9C674,Point,2018-01-04T22:39:19Z,Geodatabase,English,Dataset,"[u'Location', u'Street addresses']",Wisconsin Counties Open Data,5/1/17,2017,"[u'Menominee County, Wisconsin, United States', u'Wisconsin, United States']","ENVELOPE(-88.967189, -88.487179, 45.114016, 44.850268)","44.982142,-88.727184",2017
