dc_identifier_s,dc_title_s,dc_description_s,dc_rights_s,dc_format_s,dc_language_s,dc_type_s,dc_publisher_sm,dc_subject_sm,dc_publisher_sm__002,dc_creator_sm,dct_provenance_s,dct_references_s,dct_isPartOf_sm,dct_spatial_sm__001|dct_spatial_sm__002|dct_spatial_sm__003|dct_spatial_sm__004|dct_spatial_sm__005|dct_spatial_sm__006|dct_spatial_sm__007|dct_spatial_sm__008|dct_spatial_sm__009|dct_spatial_sm__010,dc_relation_sm,dct_temporal_sm__001,layer_slug_s,layer_geom_type_s,layer_modified_dt,thumbnail_path_ss,centroid_s,solr_geom,solr_year_i
7cc97eb6-e737-482d-b3f7-53c7b3fa2ca9,"Map of Carroll County, Indiana","Cadastral map showing landowners.; Includes list of county officials. Scale approximately 1:31,680.",Public,JPEG,English,Image,C.F. & O.A. McGreevy,Cadastral|Landowners|Land ownership|Real property,,"Rauch,  J. D., cartographer.",Indiana,"{""http://schema.org/url"":""http://purl.dlib.indiana.edu/iudl/images/VAC3073/VAC3073-M-00571"",""http://schema.org/downloadUrl"":""https://purl.dlib.indiana.edu/iudl/images/VAC3073/screen/VAC3073-M-00571""}",Indiana Historic Maps,"Carroll County, Indiana, United States|Indiana, United States",http://sws.geonames.org/4918765|http://sws.geonames.org/4921868,1897,7cc97eb6-e737-482d-b3f7-53c7b3fa2ca9,Paper Map,2017-12-8T14:40:22Z,https://purl.dlib.indiana.edu/iudl/images/VAC3073/thumbnail/VAC3073-M-00571,"40.57005,-86.56","ENVELOPE(-86.76, -86.36, 40.73, 40.4101)",1897
5d5f0ad5-6185-48cc-94a9-4af91988f646,Maps of Greencastle and Putnam County Indiana.,"Map of Greencastle, Ind.: Cadastral map ; ""Original map prepared by Wm. P. Koehler, 1925 - revised by John Howard R.E ..., 1946 - Revised by Granville C. Thompson R.E. ..., 1951, 1956.""; Map of Putnam County, Ind.: Cadastral map showing landowners ; ""[Land] title changes revised October, 1956."" Scale 1:3,600. Scale 1""=300 feet.",Public,JPEG,English,Image,"Central National Bank of Greencastle, Indiana",Cadastral|Landowners|Land ownership|Real property,,,Indiana,"{""http://schema.org/url"":""http://purl.dlib.indiana.edu/iudl/images/VAC3073/VAC3073-M-00431"",""http://schema.org/downloadUrl"":""https://purl.dlib.indiana.edu/iudl/images/VAC3073/screen/VAC3073-M-00431""}",Indiana Historic Maps,"Greencastle, Indiana, United States|Putnam County, Indiana, United States|Indiana, United States",http://sws.geonames.org/4258273|http://sws.geonames.org/4263451|http://sws.geonames.org/4921868,1957,5d5f0ad5-6185-48cc-94a9-4af91988f646,Paper Map,2017-12-8T14:40:22Z,https://purl.dlib.indiana.edu/iudl/images/VAC3073/thumbnail/VAC3073-M-00431,"39.63,-86.8201","ENVELOPE(-86.8601, -86.7801, 39.65, 39.61)",1957
154945d6-6c60-4df5-90f4-f87e8c7d51ed,Map of Adams County Indiana: compiled and drawn from records and surveys,"Cadastral map showing landowners.; Includes 13 insets of towns in Adams County. Scale approximately 1:31,680. 2 inches to the mile.",Public,JPEG,English,Image,Decatur Abstract and Loan Co.,Cadastral|Landowners|Land ownership|Real property,,"Boegley,  Abraham, cartographer.",Indiana,"{""http://schema.org/url"":""http://purl.dlib.indiana.edu/iudl/images/VAC3073/VAC3073-M-00403"",""http://schema.org/downloadUrl"":""https://purl.dlib.indiana.edu/iudl/images/VAC3073/screen/VAC3073-M-00403""}",Indiana Historic Maps,"Adams County, Indiana, United States|Indiana, United States",http://sws.geonames.org/4917487|http://sws.geonames.org/4921868,1908,154945d6-6c60-4df5-90f4-f87e8c7d51ed,Paper Map,2017-12-8T14:40:22Z,https://purl.dlib.indiana.edu/iudl/images/VAC3073/thumbnail/VAC3073-M-00403,"40.735,-84.93","ENVELOPE(-85.06, -84.8, 40.91, 40.56)",1908
4c026c5b-4c09-440e-9e89-067a5d8847af,Map of Jennings County,"Cadastral map showing landowners.; Includes chart of ""Jennings County statistics, 1930-1935, and lists of Board of County Commissioners, Board of County Councilman, and county officials. Scale approximately 1:95,000. Not ""2 inches = 1 mile"".",Public,JPEG,English,Image,Jennings County?,Cadastral|Landowners|Land ownership|Real property,,"Butler,  Chas. T., cartographer.",Indiana,"{""http://schema.org/url"":""http://purl.dlib.indiana.edu/iudl/images/VAC3073/VAC3073-M-00385"",""http://schema.org/downloadUrl"":""https://purl.dlib.indiana.edu/iudl/images/VAC3073/screen/VAC3073-M-00385""}",Indiana Historic Maps,"Jennings County, Indiana, United States|Indiana, United States",http://sws.geonames.org/4259679|http://sws.geonames.org/4921868,1939?,4c026c5b-4c09-440e-9e89-067a5d8847af,Paper Map,2017-12-8T14:40:23Z,https://purl.dlib.indiana.edu/iudl/images/VAC3073/thumbnail/VAC3073-M-00385,"39.055,-85.625","ENVELOPE(-85.8, -85.45, 39.2, 38.91)",1939
4e02a9d3-1fd6-46a6-8cbd-a50aba7f032a,Lowell,"Blueprint.; Cadastral map showing landowners. Scale 1:1,200. 1 inch = 100 feet.",Public,JPEG,English,Image,F.L. Knight & Sons,Cadastral|Landowners|Land ownership|Real property,,,Indiana,"{""http://schema.org/url"":""http://purl.dlib.indiana.edu/iudl/images/VAC3073/VAC3073-M-00384"",""http://schema.org/downloadUrl"":""https://purl.dlib.indiana.edu/iudl/images/VAC3073/screen/VAC3073-M-00384""}",Indiana Historic Maps,"Lowell, Indiana, United States|Lake County, Indiana, United States|Indiana, United States",http://sws.geonames.org/4923041|http://sws.geonames.org/4922493|http://sws.geonames.org/4921868,1909,4e02a9d3-1fd6-46a6-8cbd-a50aba7f032a,Paper Map,2017-12-8T14:40:23Z,https://purl.dlib.indiana.edu/iudl/images/VAC3073/thumbnail/VAC3073-M-00384,"41.2801,-87.40505","ENVELOPE(-87.4301, -87.38, 41.3001, 41.2601)",1909
f9241ac9-19d3-4fb1-8aed-0e2b366e3884,Monroe County Indiana,"Blue line print.; Cadastral map showing landowners.; ""1950."" Scale approximately 1:63,360",Public,JPEG,English,Image,publisher not identified,Cadastral|Landowners|Land ownership|Real property,,"Stapleton,  John T., cartographer.",Indiana,"{""http://schema.org/url"":""http://purl.dlib.indiana.edu/iudl/images/VAC3073/VAC3073-M-00331"",""http://schema.org/downloadUrl"":""https://purl.dlib.indiana.edu/iudl/images/VAC3073/screen/VAC3073-M-00331""}",Indiana Historic Maps,"Monroe County, Indiana, United States|Indiana, United States",http://sws.geonames.org/4261526|http://sws.geonames.org/4921868,1950,f9241ac9-19d3-4fb1-8aed-0e2b366e3884,Paper Map,2017-12-8T14:40:23Z,https://purl.dlib.indiana.edu/iudl/images/VAC3073/thumbnail/VAC3073-M-00331,"39.175,-86.495","ENVELOPE(-86.68, -86.31, 39.35, 39)",1950
326dad75-9117-4c89-b7c6-5b853d8965f0,"Map of the city of Fort Wayne, Indiana","Partial cadastral map showing landowners. Scale 1:4,800. 400 feet to 1 inch.",Public,JPEG,English,Image,L.P. Huntoon,Cadastral|Landowners|Land ownership|Real property,,"Huntoon,  L. P., cartographer.",Indiana,"{""http://schema.org/url"":""http://purl.dlib.indiana.edu/iudl/images/VAC3073/VAC3073-M-00330"",""http://schema.org/downloadUrl"":""https://purl.dlib.indiana.edu/iudl/images/VAC3073/screen/VAC3073-M-00330""}",Indiana Historic Maps,"Fort Wayne, Indiana, United States|Indiana, United States",http://sws.geonames.org/4920423|http://sws.geonames.org/4921868,1889,326dad75-9117-4c89-b7c6-5b853d8965f0,Paper Map,2017-12-8T14:40:23Z,https://purl.dlib.indiana.edu/iudl/images/VAC3073/thumbnail/VAC3073-M-00330,"41.0651,-85.14005","ENVELOPE(-85.3, -84.9801, 41.1801, 40.9501)",1889
add1c244-e5c7-4d68-ab46-8d9a35e95b02,"Map of Marion, Ind.","Blueprint.; Partial cadastral map showing landowners. Scale 1:7,920. 660 feet to an inch.",Public,JPEG,English,Image,Frank M Baldwin?,Cadastral|Landowners|Land ownership|Real property,,"Baldwin,  Frank M., cartographer.",Indiana,"{""http://schema.org/url"":""http://purl.dlib.indiana.edu/iudl/images/VAC3073/VAC3073-M-00317"",""http://schema.org/downloadUrl"":""https://purl.dlib.indiana.edu/iudl/images/VAC3073/screen/VAC3073-M-00317""}",Indiana Historic Maps,"Marion, Indiana, United States|Indiana, United States",http://sws.geonames.org/4923210|http://sws.geonames.org/4921868,1888?,add1c244-e5c7-4d68-ab46-8d9a35e95b02,Paper Map,2017-12-8T14:40:23Z,https://purl.dlib.indiana.edu/iudl/images/VAC3073/thumbnail/VAC3073-M-00317,"40.52005,-85.62005","ENVELOPE(-85.7101, -85.53, 40.58, 40.4601)",1888
a5ad955c-e1ea-49d2-8745-abe6e04ddc9e,Map of Lake County Indiana: compiled for the official records,"Cadastral map showing landowners.; Blackline. Scale approximately 1:40,000",Public,JPEG,English,Image,F.L. Knight & Sons,Cadastral|Landowners|Land ownership|Real property,,,Indiana,"{""http://schema.org/url"":""http://purl.dlib.indiana.edu/iudl/images/VAC3073/VAC3073-M-00177"",""http://schema.org/downloadUrl"":""https://purl.dlib.indiana.edu/iudl/images/VAC3073/screen/VAC3073-M-00177""}",Indiana Historic Maps,"Lake County, Indiana, United States|Indiana, United States",http://sws.geonames.org/4922493|http://sws.geonames.org/4921868,1908,a5ad955c-e1ea-49d2-8745-abe6e04ddc9e,Paper Map,2017-12-8T14:40:23Z,https://purl.dlib.indiana.edu/iudl/images/VAC3073/thumbnail/VAC3073-M-00177,"41.43,-87.37","ENVELOPE(-87.53, -87.21, 41.7, 41.16)",1908
9187b431-ff4f-4e16-aed5-792d46a6dc61,Map of Warrick County Indiana,"Cadastral map showing landowners.; ""Based on public and private surveys and records, etc.""; Blue line print.; ""Entered according to Act of Congress, May 10, 1909 by John H. Wilke, in the office of The Librarian of Congress at Washington, D.C."" Scale 1:31,680. 2 inches to 1 mile",Public,JPEG,English,Image,John H. Wilke,Cadastral|Landowners|Land ownership|Real property,,"Wilke,  John H., cartographer.",Indiana,"{""http://schema.org/url"":""http://purl.dlib.indiana.edu/iudl/images/VAC3073/VAC3073-M-00157"",""http://schema.org/downloadUrl"":""https://purl.dlib.indiana.edu/iudl/images/VAC3073/screen/VAC3073-M-00157""}",Indiana Historic Maps,"Warrick County, Indiana, United States|Indiana, United States",http://sws.geonames.org/4266579|http://sws.geonames.org/4921868,1909,9187b431-ff4f-4e16-aed5-792d46a6dc61,Paper Map,2017-12-8T14:40:24Z,https://purl.dlib.indiana.edu/iudl/images/VAC3073/thumbnail/VAC3073-M-00157,"38.045,-87.27","ENVELOPE(-87.53, -87.01, 38.23, 37.86)",1909
93185c98-c28c-452b-8000-4538bfea9f13,Map of Marion County Indiana,"Cadastral map showing landowners.; Originally printed in 2 sheets. Scale approximately 1:32,500",Public,JPEG,English,Image,"Condit, Wright & Hayden?",Cadastral|Landowners|Land ownership|Real property,,,Indiana,"{""http://schema.org/url"":""http://purl.dlib.indiana.edu/iudl/images/VAC3073/VAC3073-M-00149"",""http://schema.org/downloadUrl"":""https://purl.dlib.indiana.edu/iudl/images/VAC3073/screen/VAC3073-M-00149""}",Indiana Historic Maps,"Marion County, Indiana, United States|Indiana, United States",http://sws.geonames.org/4260977|http://sws.geonames.org/4921868,1855,93185c98-c28c-452b-8000-4538bfea9f13,Paper Map,2017-12-8T14:40:24Z,https://purl.dlib.indiana.edu/iudl/images/VAC3073/thumbnail/VAC3073-M-00149,"39.78,-86.14","ENVELOPE(-86.33, -85.95, 39.93, 39.63)",1855
9a837e5f-0113-4fd2-8861-670f1f343634,"Map of Dearborn Co'y, Indiana","Cadastral map showing landowners.; Includes table of ""Valuation of Dearborn County for the year 1859"" and historical note.; Insets: Cochran, Aurora, Lawrenceburgh. Scale approximately 1:32,000",Public,JPEG,English,Image,Middleton Strobridge & Co.,Cadastral|Landowners|Land ownership|Real property,,"Pattison,  Thomas, cartographer.",Indiana,"{""http://schema.org/url"":""http://purl.dlib.indiana.edu/iudl/images/VAC3073/VAC3073-M-00096"",""http://schema.org/downloadUrl"":""https://purl.dlib.indiana.edu/iudl/images/VAC3073/screen/VAC3073-M-00096""}",Indiana Historic Maps,"Dearborn County, Indiana, United States|Indiana, United States",http://sws.geonames.org/4256524|http://sws.geonames.org/4921868,1860,9a837e5f-0113-4fd2-8861-670f1f343634,Paper Map,2017-12-8T14:40:24Z,https://purl.dlib.indiana.edu/iudl/images/VAC3073/thumbnail/VAC3073-M-00096,"39.005,-84.97","ENVELOPE(-85.13, -84.81, 39.31, 38.7)",1860
cefa96f8-bb31-4c6c-a2e6-7106d4e59dfc,Map of Gibson Co. Ind.,"Cadastral map showing landowners.; Blueline.; ""March 7, 1939. Scale approximately 1:31,680",Public,JPEG,English,Image,Claude E. Noble,Cadastral|Landowners|Land ownership|Real property,,"Noble,  Claude E., cartographer.",Indiana,"{""http://schema.org/url"":""http://purl.dlib.indiana.edu/iudl/images/VAC3073/VAC3073-M-00091"",""http://schema.org/downloadUrl"":""https://purl.dlib.indiana.edu/iudl/images/VAC3073/screen/VAC3073-M-00091""}",Indiana Historic Maps,"Gibson County, Indiana, United States|Indiana, United States",http://sws.geonames.org/4257948|http://sws.geonames.org/4921868,1939,cefa96f8-bb31-4c6c-a2e6-7106d4e59dfc,Paper Map,2017-12-8T14:40:24Z,https://purl.dlib.indiana.edu/iudl/images/VAC3073/thumbnail/VAC3073-M-00091,"38.345,-87.645","ENVELOPE(-87.98, -87.31, 38.53, 38.16)",1939
41d2ad9c-17b8-45de-b972-ae198ea33fe2,Northern part of Lake Co. Indiana,"Cadastral map showing landowners. Scale approximately 1:44,000",Public,JPEG,English,Image,W.D. Jones?,Cadastral|Landowners|Land ownership|Real property,,"Jones,  W. D.(William De Forest), cartographer.",Indiana,"{""http://schema.org/url"":""http://purl.dlib.indiana.edu/iudl/images/VAC3073/VAC3073-M-00021"",""http://schema.org/downloadUrl"":""https://purl.dlib.indiana.edu/iudl/images/VAC3073/screen/VAC3073-M-00021""}",Indiana Historic Maps,"Lake County, Indiana, United States|Indiana, United States",http://sws.geonames.org/4922493|http://sws.geonames.org/4921868,1907,41d2ad9c-17b8-45de-b972-ae198ea33fe2,Paper Map,2017-12-8T14:40:24Z,https://purl.dlib.indiana.edu/iudl/images/VAC3073/thumbnail/VAC3073-M-00021,"41.4251,-87.36005","ENVELOPE(-87.5101, -87.21, 41.7001, 41.1501)",1907
81ab2854-8e53-4be8-a824-692415b5b757,"Town of Marion, Grant County, Indiana and vicinity.","Negative.; Cadastral maps with landowners. Scale 1:9,600. 800 feet to an inch",Public,JPEG,English,Image,Goodrich & Co.,Cadastral|Landowners|Land ownership|Real property,,,Indiana,"{""http://schema.org/url"":""http://purl.dlib.indiana.edu/iudl/images/VAC3073/VAC3073-M-00007"",""http://schema.org/downloadUrl"":""https://purl.dlib.indiana.edu/iudl/images/VAC3073/screen/VAC3073-M-00007""}",Indiana Historic Maps,"Marion, Indiana, United States|Indiana, United States",http://sws.geonames.org/4923210|http://sws.geonames.org/4921868,1887,81ab2854-8e53-4be8-a824-692415b5b757,Paper Map,2017-12-8T14:40:25Z,https://purl.dlib.indiana.edu/iudl/images/VAC3073/thumbnail/VAC3073-M-00007,"40.52005,-85.62005","ENVELOPE(-85.7101, -85.53, 40.58, 40.4601)",1887
7873fffa-a1ad-4287-9c34-d38a9a4df6bd,Jefferson County [Indiana] preliminary land use map,"""Color reproduction by Bureau of Agricultural Economics, U.S.D.A.""; Includes chart showing type of land use, acreage, and recommended use. Scale not given.",Public,JPEG,English,Image,U.S. Bureau of Agricultural Economics,Thematic maps|Land use|Roads,,,Indiana,"{""http://schema.org/url"":""http://purl.dlib.indiana.edu/iudl/images/VAC3073/VAC3073-M-00300"",""http://schema.org/downloadUrl"":""https://purl.dlib.indiana.edu/iudl/images/VAC3073/screen/VAC3073-M-00300""}",Indiana Historic Maps,"Jefferson County, Indiana, United States|Indiana, United States",http://sws.geonames.org/4259654|http://sws.geonames.org/4921868,1940?,7873fffa-a1ad-4287-9c34-d38a9a4df6bd,Paper Map,2017-12-8T14:40:25Z,https://purl.dlib.indiana.edu/iudl/images/VAC3073/thumbnail/VAC3073-M-00300,"38.74005,-85.44","ENVELOPE(-85.68, -85.2, 38.9001, 38.58)",1940
def3f426-44f1-49fd-868c-8a19def29a5e,"General highway and transportation map, Spencer County, Indiana","Blackline.; ""Corrected to January 1, 1937.""; ""1937.""; ""Data obtained from ""Statewide Highway Planning Survey.""; Includes location map and chart of ""Culture in unincorporated places.""; ""74."" Scale 1:95,000. Not ""1 inch =1 mile""; Polyconic projection",Public,JPEG,English,Image,State Highway Commission of Indiana,Road maps|Land use|Roads,,,Indiana,"{""http://schema.org/url"":""http://purl.dlib.indiana.edu/iudl/images/VAC3073/VAC3073-M-00610"",""http://schema.org/downloadUrl"":""https://purl.dlib.indiana.edu/iudl/images/VAC3073/screen/VAC3073-M-00610""}",Indiana Historic Maps,"Spencer County, Indiana, United States|Indiana, United States",http://sws.geonames.org/4265152|http://sws.geonames.org/4921868,1937,def3f426-44f1-49fd-868c-8a19def29a5e,Paper Map,2017-12-8T14:40:25Z,https://purl.dlib.indiana.edu/iudl/images/VAC3073/thumbnail/VAC3073-M-00610,"37.99,-87.01","ENVELOPE(-87.26, -86.76, 38.2, 37.78)",1937
a5bdc947-1d14-481d-b54c-967970f21641,Surface features of the natural regions of Indiana,"Relief shown by landform drawings.; Pen-and-ink.; Drawn at Indiana University.; ""Indiana Supplement.""; For date of drawing, see Kingsbury, Robert C., Atlas of Indiana, 1970, p. 88. Scale approximately 1:500,000].",Public,JPEG,English,Image,,Physical maps|Land use|Roads,,"Switzer,  J. E.(Jesse Elmer), cartographer.",Indiana,"{""http://schema.org/url"":""http://purl.dlib.indiana.edu/iudl/images/VAC3073/VAC3073-M-00387"",""http://schema.org/downloadUrl"":""https://purl.dlib.indiana.edu/iudl/images/VAC3073/screen/VAC3073-M-00387""}",Indiana Historic Maps,"Indiana, United States",http://sws.geonames.org/4921868,1932?,a5bdc947-1d14-481d-b54c-967970f21641,Paper Map,2017-12-8T14:40:25Z,https://purl.dlib.indiana.edu/iudl/images/VAC3073/thumbnail/VAC3073-M-00387,"39.805,-86.43","ENVELOPE(-88.11, -84.75, 41.75, 37.86)",1932
739eb99d-3d19-44e9-a5af-2f2a6aa5bffc,"Bloomington land use, 1978.","Shows the area from Morton Street on the west to Lincoln Street on the east, and Eighth Street on the north and Fourth Street on the South.; Pen-and-ink and colored pencil, lettering photo-mechanically produced. Scale approximately 1:1,200.",Public,JPEG,English,Image,publisher not identified,Land use,,,Indiana,"{""http://schema.org/url"":""http://purl.dlib.indiana.edu/iudl/images/VAC3073/VAC3073-M-00067"",""http://schema.org/downloadUrl"":""https://purl.dlib.indiana.edu/iudl/images/VAC3073/screen/VAC3073-M-00067""}",Indiana Historic Maps,"Bloomington, Indiana, United States|Indiana, United States",http://sws.geonames.org/4254679|http://sws.geonames.org/4921868,1978?,739eb99d-3d19-44e9-a5af-2f2a6aa5bffc,Paper Map,2017-12-8T14:40:25Z,https://purl.dlib.indiana.edu/iudl/images/VAC3073/thumbnail/VAC3073-M-00067,"39.15505,-86.52005","ENVELOPE(-86.53, -86.5101, 39.16, 39.1501)",1978
cae2f605-444a-4d82-88c2-3880380aa77c,Washington County [Indiana] land use map: preliminary,"Includes chart showing type of land use, acreage, and recommended use. Scale not given.",Public,JPEG,English,Image,The Committee,Land use,,,Indiana,"{""http://schema.org/url"":""http://purl.dlib.indiana.edu/iudl/images/VAC3073/VAC3073-M-00034"",""http://schema.org/downloadUrl"":""https://purl.dlib.indiana.edu/iudl/images/VAC3073/screen/VAC3073-M-00034""}",Indiana Historic Maps,"Washington County, Indiana, United States|Indiana, United States",http://sws.geonames.org/4266588|http://sws.geonames.org/4921868,1940?,cae2f605-444a-4d82-88c2-3880380aa77c,Paper Map,2017-12-8T14:40:25Z,https://purl.dlib.indiana.edu/iudl/images/VAC3073/thumbnail/VAC3073-M-00034,"38.595,-86.0651","ENVELOPE(-86.3001, -85.8301, 38.78, 38.41)",1940
6abc2c07-1aee-46a8-b35b-3345cf6031e3,Dearborn County Indiana preliminary land use map,"Includes chart showing type of land use, acreage, and recommended use. Scale not given.",Public,JPEG,English,Image,The Committee,Thematic maps|Land use,,,Indiana,"{""http://schema.org/url"":""http://purl.dlib.indiana.edu/iudl/images/VAC3073/VAC3073-M-00613"",""http://schema.org/downloadUrl"":""https://purl.dlib.indiana.edu/iudl/images/VAC3073/screen/VAC3073-M-00613""}",Indiana Historic Maps,"Dearborn County, Indiana, United States|Indiana, United States",http://sws.geonames.org/4256524|http://sws.geonames.org/4921868,1940?,6abc2c07-1aee-46a8-b35b-3345cf6031e3,Paper Map,2017-12-8T14:40:26Z,https://purl.dlib.indiana.edu/iudl/images/VAC3073/thumbnail/VAC3073-M-00613,"39.115,-84.96005","ENVELOPE(-85.1101, -84.81, 39.3, 38.93)",1940
5f01944d-42f1-4d4e-863f-f973b4dd412b,"Bloomington, Indiana, land utilization of ten blocks.","Shows the area from the Monon Railroad on the west to Grant Street on the east, and from Fifth Street on the north to Third Street on the South.; Pen-and-ink and colored pencil; on tracing paper. Scale not given.",Public,JPEG,English,Image,publisher not identified,Thematic maps|Land use,,,Indiana,"{""http://schema.org/url"":""http://purl.dlib.indiana.edu/iudl/images/VAC3073/VAC3073-M-00589"",""http://schema.org/downloadUrl"":""https://purl.dlib.indiana.edu/iudl/images/VAC3073/screen/VAC3073-M-00589""}",Indiana Historic Maps,"Bloomington, Indiana, United States|Indiana, United States",http://sws.geonames.org/4254679|http://sws.geonames.org/4921868,195-?,5f01944d-42f1-4d4e-863f-f973b4dd412b,Paper Map,2017-12-8T14:40:26Z,https://purl.dlib.indiana.edu/iudl/images/VAC3073/thumbnail/VAC3073-M-00589,"39.15505,-86.52005","ENVELOPE(-86.53, -86.5101, 39.16, 39.1501)",1950
