dc_identifier_s,dc_title_s,dc_description_s,dc_rights_s,dc_format_s,dc_language_s,dc_type_s,dc_publisher_sm__-,dc_creator_sm,dc_subject_sm,dct_provenance_s,dct_references_s,dct_isPartOf_sm,dct_issued_s,dct_temporal_sm__-,dct_spatial_sm,dc_relation_sm,thumbnail_path_ss,layer_slug_s,layer_geom_type_s,layer_modified_dt,centroid_s,solr_geom,solr_year_i
92481a2b-c42f-4e4e-86be-f474c89471da,"Plat Book of Ringgold County, Iowa, 1894",North West Publishing Co.'s 1894 Plat Book of Ringgold County; 1 atlas: b&w.; 39 X 45 cm. Material in the public domain. No restrictions on use. University of Iowa. Libraries. Map Collection,Public,JPEG,eng,Image,North West Publishing Co.,,Atlases|Real property|Land ownership,Iowa,"{""http://schema.org/url"":""http://digital.lib.uiowa.edu/cdm/ref/collection/atlases/id/5374""}",Iowa Counties Historic Atlases,1894,1894,"Ringgold County, Iowa, United States|Iowa, United States",http://sws.geonames.org/4873016|http://sws.geonames.org/4862182,http://digital.lib.uiowa.edu/utils/getthumbnail/collection/atlases/id/5374,92481a2b-c42f-4e4e-86be-f474c89471da,Paper Map,2017-12-8T15:0:48Z,"40.7346839905,-94.2438812256","ENVELOPE(-94.47265625, -94.0151062012, 40.8990592957, 40.5703086853)",1894
6c4a809a-d4c5-4e94-815a-9769e802301c,"Standard Atlas of Crawford County, Iowa, 1908",1 atlas ; 46 cm. Material in the public domain. No restrictions on use. State Historical Society of Iowa (Iowa City),Public,JPEG,eng,Image,Geo. A. Ogle & Co.,,Atlases|Real property|Land ownership,Iowa,"{""http://schema.org/url"":""http://digital.lib.uiowa.edu/cdm/ref/collection/atlases/id/5241""}",Iowa Counties Historic Atlases,1908,1908,"Crawford County, Iowa, United States|Iowa, United States",http://sws.geonames.org/4853012|http://sws.geonames.org/4862182,http://digital.lib.uiowa.edu/utils/getthumbnail/collection/atlases/id/5241,6c4a809a-d4c5-4e94-815a-9769e802301c,Paper Map,2017-12-8T15:0:48Z,"42.0358982086,-95.3823890686","ENVELOPE(-95.6734542847, -95.0913238525, 42.2099151611, 41.8618812561)",1908
56135255-cfdc-45c5-9d1c-b69786166c12,"Atlas Map of Bremer County, Iowa, 1875","1 atlas (34 p.) : ill., hand col. maps ; 37 cm. Material in the public domain. No restrictions on use. State Historical Society of Iowa (Iowa City)",Public,JPEG,eng,Image,H.S.Hoover & WM.P.Reeves,,Atlases|Real property|Land ownership,Iowa,"{""http://schema.org/url"":""http://digital.lib.uiowa.edu/cdm/ref/collection/atlases/id/5177""}",Iowa Counties Historic Atlases,1875,1875,"Bremer County, Iowa, United States|Iowa, United States",http://sws.geonames.org/4849288|http://sws.geonames.org/4862182,http://digital.lib.uiowa.edu/utils/getthumbnail/collection/atlases/id/5177,56135255-cfdc-45c5-9d1c-b69786166c12,Paper Map,2017-12-8T15:0:48Z,"42.7734680176,-92.3189277649","ENVELOPE(-92.5553970337, -92.0824584961, 42.9062576294, 42.6406784058)",1875
685f8a54-4612-4d69-a569-79907a308916,"Standard Atlas Davis County, Iowa, 1912",1 atlas : 90 p. ; 45 cm. Material in the public domain. No restrictions on use. University of Iowa. Libraries. Map Collection,Public,JPEG,eng,Image,Geo. A. Ogle & Co.,,Atlases|Real property|Land ownership,Iowa,"{""http://schema.org/url"":""http://digital.lib.uiowa.edu/cdm/ref/collection/atlases/id/5037""}",Iowa Counties Historic Atlases,1912,1912,"Davis County, Iowa, United States|Iowa, United States",http://sws.geonames.org/4853465|http://sws.geonames.org/4862182,http://digital.lib.uiowa.edu/utils/getthumbnail/collection/atlases/id/5037,685f8a54-4612-4d69-a569-79907a308916,Paper Map,2017-12-8T15:0:48Z,"40.74542808535,-92.4095802307","ENVELOPE(-92.6399993896, -92.1791610718, 40.8994102478, 40.5914459229)",1912
896c49c1-578a-453c-864d-88f62321fa8b,"Map of Washington County, Iowa, 1859, 1859",1 map; 53 x 47.5 in.; Material in the public domain. No restrictions on use. State Historical Society of Iowa (Iowa City),Public,JPEG,eng,Image,Lewis W. Vale,"Sisson, John R.",Atlases|Real property|Land ownership,Iowa,"{""http://schema.org/url"":""http://digital.lib.uiowa.edu/cdm/ref/collection/atlases/id/4985""}",Iowa Counties Historic Atlases,1859,1859,"Washington County, Iowa, United States|Iowa, United States",http://sws.geonames.org/4880748|http://sws.geonames.org/4862182,http://digital.lib.uiowa.edu/utils/getthumbnail/collection/atlases/id/4985,896c49c1-578a-453c-864d-88f62321fa8b,Paper Map,2017-12-8T15:0:49Z,"41.33665275575,-91.7155265808","ENVELOPE(-91.9471511841, -91.4839019775, 41.5116004944, 41.1617050171)",1859
06dfd37f-1db7-40c3-9f97-090871417228,"Standard Atlas of Calhoun County, Iowa, 1911","(Geo. A. Ogle & Co.'s, 1911, Standard Atlas of Calhoun County, Iowa); 1 atlas : 104 p. ; 45 cm. Material in the public domain. No restrictions on use. University of Iowa. Libraries. Map Collection",Public,JPEG,eng,Image,Geo. A. Ogle & Co.,,Atlases|Real property|Land ownership,Iowa,"{""http://schema.org/url"":""http://digital.lib.uiowa.edu/cdm/ref/collection/atlases/id/4983""}",Iowa Counties Historic Atlases,1911,1911,"Calhoun County, Iowa, United States|Iowa, United States",http://sws.geonames.org/4850031|http://sws.geonames.org/4862182,http://digital.lib.uiowa.edu/utils/getthumbnail/collection/atlases/id/4983,06dfd37f-1db7-40c3-9f97-090871417228,Paper Map,2017-12-8T15:0:49Z,"42.38442230225,-94.656288147","ENVELOPE(-94.9152145386, -94.3973617554, 42.5602416992, 42.2086029053)",1911
772a842f-1243-4335-9abe-98d413db406c,"An Illustrated Historical Atlas of Louisa County, Iowa, 1874","An illustrated historical atlas of Louisa County, Iowa, compiled, drawn and published from personal examinations and surveys, by A.T. Andreas.; 1 atlas (63 p.) : ill., hand col. maps ; 44 cm. Material in the public domain. No restrictions on use. State Historical Society of Iowa (Iowa City)",Public,JPEG,eng,Image,A.T. Andreas,"Andreas, A. T. (Alfred Theodore), 1839-1900",Atlases|Real property|Land ownership,Iowa,"{""http://schema.org/url"":""http://digital.lib.uiowa.edu/cdm/ref/collection/atlases/id/4925""}",Iowa Counties Historic Atlases,1874,1874,"Louisa County, Iowa, United States|Iowa, United States",http://sws.geonames.org/4865506|http://sws.geonames.org/4862182,http://digital.lib.uiowa.edu/utils/getthumbnail/collection/atlases/id/4925,772a842f-1243-4335-9abe-98d413db406c,Paper Map,2017-12-8T15:0:49Z,"41.2476501465,-91.21716308595","ENVELOPE(-91.4870452881, -90.9472808838, 41.4235229492, 41.0717773438)",1874
322119c0-a3ed-4c9f-b8d1-629689520b12,"Atlas of Winnebago County, Iowa, 1905",1 atlas : 35 p. ; 35 cm. Material in the public domain. No restrictions on use. State Historical Society of Iowa (Iowa City),Public,JPEG,eng,Image,Midland Map Co.,,Atlases|Real property|Land ownership,Iowa,"{""http://schema.org/url"":""http://digital.lib.uiowa.edu/cdm/ref/collection/atlases/id/4819""}",Iowa Counties Historic Atlases,1905,1905,"Winnebago County, Iowa, United States|Iowa, United States",http://sws.geonames.org/4882231|http://sws.geonames.org/4862182,http://digital.lib.uiowa.edu/utils/getthumbnail/collection/atlases/id/4819,322119c0-a3ed-4c9f-b8d1-629689520b12,Paper Map,2017-12-8T15:0:49Z,"43.3807010651,-93.73348236085","ENVELOPE(-93.9705352783, -93.4964294434, 43.5046463013, 43.2567558289)",1905
b38d389b-8157-44fd-ad95-933a5f45c33e,"Atlas of Clinton County, Iowa, 1874",1 atlas : 71 p. ; 42 cm. Material in the public domain. No restrictions on use. State Historical Society of Iowa (Iowa City),Public,JPEG,eng,Image,Harrison & Warner,,Atlases|Real property|Land ownership,Iowa,"{""http://schema.org/url"":""http://digital.lib.uiowa.edu/cdm/ref/collection/atlases/id/4799""}",Iowa Counties Historic Atlases,1874,1874,"Clinton County, Iowa, United States|Iowa, United States",http://sws.geonames.org/4852032|http://sws.geonames.org/4862182,http://digital.lib.uiowa.edu/utils/getthumbnail/collection/atlases/id/4799,b38d389b-8157-44fd-ad95-933a5f45c33e,Paper Map,2017-12-8T15:0:49Z,"41.8810157776,-90.5196647644","ENVELOPE(-90.9000167847, -90.1393127441, 42.0339622498, 41.7280693054)",1874
b92f54c4-1a52-48be-a12a-6d5fac45da99,"Atlas of Linn County, 1895",1 atlas : 75 p. ; 46 cm. Material in the public domain. No restrictions on use. State Historical Society of Iowa (Iowa City),Public,JPEG,eng,Image,"S. N. Parsons, W. G. Treat and J. D. Wardle Publishing",,Atlases|Real property|Land ownership,Iowa,"{""http://schema.org/url"":""http://digital.lib.uiowa.edu/cdm/ref/collection/atlases/id/4765""}",Iowa Counties Historic Atlases,1895,1895,"Linn County, Iowa, United States|Iowa, United States",http://sws.geonames.org/4864924|http://sws.geonames.org/4862182,http://digital.lib.uiowa.edu/utils/getthumbnail/collection/atlases/id/4765,b92f54c4-1a52-48be-a12a-6d5fac45da99,Paper Map,2017-12-8T15:0:49Z,"42.0794944763,-91.5995635986","ENVELOPE(-91.8342285156, -91.3648986816, 42.2986755371, 41.8603134155)",1895
08cf141f-7c4c-45cf-957f-811eaefc6418,"Standard Historical Atlas of Sioux County, Iowa, 1908","Image from Anderson & Goodwin Co.'s 1908 Standard Historical Atlas of Sioux County, Iowa; 1 atlas : 188 p. ; 44 cm. Material in the public domain. No restrictions on use. State Historical Society of Iowa (Iowa City)",Public,JPEG,eng,Image,Anderson & Goodwin Co.,,Atlases|Real property|Land ownership,Iowa,"{""http://schema.org/url"":""http://digital.lib.uiowa.edu/cdm/ref/collection/atlases/id/4645""}",Iowa Counties Historic Atlases,1908,1908,"Sioux County, Iowa, United States|Iowa, United States",http://sws.geonames.org/4876545|http://sws.geonames.org/4862182,http://digital.lib.uiowa.edu/utils/getthumbnail/collection/atlases/id/4645,08cf141f-7c4c-45cf-957f-811eaefc6418,Paper Map,2017-12-8T15:0:50Z,"43.085231781,-96.21157836915","ENVELOPE(-96.56590271, -95.8572540283, 43.2614631653, 42.9090003967)",1908
7469b0ca-0dd2-4272-92f9-bcbb8ca4cee5,"Plat book of Van Buren county, 1897",1 atlas : 51 p. ; 48 cm. Material in the public domain. No restrictions on use. State Historical Society of Iowa (Iowa City) State Historical Society of Iowa (Iowa City),Public,JPEG,eng,Image,North West Publishing Co.,,Atlases|Real property|Land ownership,Iowa,"{""http://schema.org/url"":""http://digital.lib.uiowa.edu/cdm/ref/collection/atlases/id/4511""}",Iowa Counties Historic Atlases,1897,1897,"Van Buren County, Iowa, United States|Iowa, United States",http://sws.geonames.org/4879999|http://sws.geonames.org/4862182,http://digital.lib.uiowa.edu/utils/getthumbnail/collection/atlases/id/4511,7469b0ca-0dd2-4272-92f9-bcbb8ca4cee5,Paper Map,2017-12-8T15:0:50Z,"40.7503490448,-91.94835281375","ENVELOPE(-92.1797561646, -91.7169494629, 40.9000167847, 40.6006813049)",1897
ce4be5f1-1e47-4536-9aa4-2ee261a79bf0,"Atlas of Ida County, Iowa, 1906",1 atlas : 91 p. ; 48 cm. Material in the public domain. No restrictions on use. State Historical Society of Iowa (Iowa City),Public,JPEG,eng,Image,Iowa Publishing Co.,,Atlases|Real property|Land ownership,Iowa,"{""http://schema.org/url"":""http://digital.lib.uiowa.edu/cdm/ref/collection/atlases/id/4473""}",Iowa Counties Historic Atlases,1906,1906,"Ida County, Iowa, United States|Iowa, United States",http://sws.geonames.org/4861459|http://sws.geonames.org/4862182,http://digital.lib.uiowa.edu/utils/getthumbnail/collection/atlases/id/4473,ce4be5f1-1e47-4536-9aa4-2ee261a79bf0,Paper Map,2017-12-8T15:0:50Z,"42.38521194455,-95.53140640255","ENVELOPE(-95.7414398193, -95.3213729858, 42.5609436035, 42.2094802856)",1906
dc74ba73-69be-4273-85eb-b5df130bdc15,"Standard Historical Atlas of Franklin County, Iowa, 1908",1 atlas : 88 p. ; 45 cm. Material in the public domain. No restrictions on use. University of Iowa. Libraries. Map Collection,Public,JPEG,eng,Image,Geo. A. Ogle & Co.,,Atlases|Real property|Land ownership,Iowa,"{""http://schema.org/url"":""http://digital.lib.uiowa.edu/cdm/ref/collection/atlases/id/4340""}",Iowa Counties Historic Atlases,1908,1908,"Franklin County, Iowa, United States|Iowa, United States",http://sws.geonames.org/4857648|http://sws.geonames.org/4862182,http://digital.lib.uiowa.edu/utils/getthumbnail/collection/atlases/id/4340,dc74ba73-69be-4273-85eb-b5df130bdc15,Paper Map,2017-12-8T15:0:50Z,"42.73178863525,-93.26309585575","ENVELOPE(-93.5002059937, -93.0259857178, 42.9074859619, 42.5560913086)",1908
ec9aaf0c-92c0-4bbe-b62b-367542684180,"Plat Book of Jackson County, Iowa, 1893",1 atlas : 54 p. ; 45 cm. Material in the public domain. No restrictions on use. State Historical Society of Iowa (Iowa City),Public,JPEG,eng,Image,North West Publishing Co.,,Atlases|Real property|Land ownership,Iowa,"{""http://schema.org/url"":""http://digital.lib.uiowa.edu/cdm/ref/collection/atlases/id/4276""}",Iowa Counties Historic Atlases,1893,1893,"Jackson County, Iowa, United States|Iowa, United States",http://sws.geonames.org/4862320|http://sws.geonames.org/4862182,http://digital.lib.uiowa.edu/utils/getthumbnail/collection/atlases/id/4276,ec9aaf0c-92c0-4bbe-b62b-367542684180,Paper Map,2017-12-8T15:0:50Z,"42.20714378355,-90.52670669555","ENVELOPE(-90.8991394043, -90.1542739868, 42.3817825317, 42.0325050354)",1893
168a774a-1e62-467f-9268-08961128e8b5,"Plat book of Worth County, Iowa, 1937",1 atlas : 32 l. ; 21 X 28 cm. No known copyright restrictions. University of Iowa. Libraries. Map Collection,Public,JPEG,eng,Image,Reliable Directory Service,,Atlases|Real property|Land ownership,Iowa,"{""http://schema.org/url"":""http://digital.lib.uiowa.edu/cdm/ref/collection/atlases/id/4233""}",Iowa Counties Historic Atlases,1937,1937,"Worth County, Iowa, United States|Iowa, United States",http://sws.geonames.org/4882529|http://sws.geonames.org/4862182,http://digital.lib.uiowa.edu/utils/getthumbnail/collection/atlases/id/4233,168a774a-1e62-467f-9268-08961128e8b5,Paper Map,2017-12-8T15:0:51Z,"42.73234939575,-93.73550033565","ENVELOPE(-93.9720458984, -93.4989547729, 42.9081840515, 42.55651474)",1937
83d3475c-8e96-4617-a135-cddd5cb0f37c,"Official Buena Vista County plat book, 1942","C.C. Fritcher's 1934 plat book of Buena Vista County, Iowa, containing a map of the county and township maps showing land ownership; 1 atlas : 40 l. ; 21 X 28 cm. No known copyright restrictions. University of Iowa. Libraries. Map Collection",Public,JPEG,eng,Image,C.C. Fritcher,,Atlases|Real property|Land ownership,Iowa,"{""http://schema.org/url"":""http://digital.lib.uiowa.edu/cdm/ref/collection/atlases/id/4200""}",Iowa Counties Historic Atlases,1942,1942,"Buena Vista County, Iowa, United States|Iowa, United States",http://sws.geonames.org/4849689|http://sws.geonames.org/4862182,http://digital.lib.uiowa.edu/utils/getthumbnail/collection/atlases/id/4200,83d3475c-8e96-4617-a135-cddd5cb0f37c,Paper Map,2017-12-8T15:0:51Z,"42.7348804474,-95.15204238895","ENVELOPE(-95.3888702393, -94.9152145386, 42.9096069336, 42.5601539612)",1942
93501fd3-fa04-4ec0-9990-1e6cfacd4683,"Plat book of Calhoun County, Iowa ca. 1934","Lohrville Enterprise's 1934 plat book of Calhoun County, Iowa, containing a map of the county and township maps showing land ownership; 1 atlas : 42 l. ; 21 X 28 cm. No known copyright restrictions. University of Iowa. Libraries. Map Collection",Public,JPEG,eng,Image,Lohrville Enterprise,,Atlases|Real property|Land ownership,Iowa,"{""http://schema.org/url"":""http://digital.lib.uiowa.edu/cdm/ref/collection/atlases/id/4159""}",Iowa Counties Historic Atlases,1934,1934,"Calhoun County, Iowa, United States|Iowa, United States",http://sws.geonames.org/4850031|http://sws.geonames.org/4862182,http://digital.lib.uiowa.edu/utils/getthumbnail/collection/atlases/id/4159,93501fd3-fa04-4ec0-9990-1e6cfacd4683,Paper Map,2017-12-8T15:0:51Z,"42.38442230225,-94.656288147","ENVELOPE(-94.9152145386, -94.3973617554, 42.5602416992, 42.2086029053)",1934
157328b1-202a-43b1-9c73-4906d75d4519,"Plat book of Hardin County, Iowa, 1892",1 atlas : 50 p. ; 45 cm. Material in the public domain. No restrictions on use. University of Iowa. Libraries. Map Collection,Public,JPEG,eng,Image,North West Publishing Co.,,Atlases|Real property|Land ownership,Iowa,"{""http://schema.org/url"":""http://digital.lib.uiowa.edu/cdm/ref/collection/atlases/id/4118""}",Iowa Counties Historic Atlases,1892,1892,"Hardin County, Iowa, United States|Iowa, United States",http://sws.geonames.org/4859771|http://sws.geonames.org/4862182,http://digital.lib.uiowa.edu/utils/getthumbnail/collection/atlases/id/4118,157328b1-202a-43b1-9c73-4906d75d4519,Paper Map,2017-12-8T15:0:51Z,"42.38255310055,-93.25122451785","ENVELOPE(-93.5002059937, -93.002243042, 42.5570220947, 42.2080841064)",1892
8966c848-aafb-4a31-a0c2-72fb6fb460a3,"Atlas of Palo Alto County, Iowa, 1938",24 l. ; 30 x 20 cm. No known copyright restrictions. University of Iowa. Libraries. Map Collection,Public,JPEG,eng,Image,G.E. Ware,,Atlases|Real property|Land ownership,Iowa,"{""http://schema.org/url"":""http://digital.lib.uiowa.edu/cdm/ref/collection/atlases/id/4021""}",Iowa Counties Historic Atlases,1938,1938,"Palo Alto County, Iowa, United States|Iowa, United States",http://sws.geonames.org/4870630|http://sws.geonames.org/4862182,http://digital.lib.uiowa.edu/utils/getthumbnail/collection/atlases/id/4021,8966c848-aafb-4a31-a0c2-72fb6fb460a3,Paper Map,2017-12-8T15:0:51Z,"43.0814666748,-94.6797637939","ENVELOPE(-94.9160919189, -94.4434356689, 43.2561302185, 42.9068031311)",1938
9a5118dc-dc23-40d1-80b5-49608959bba5,"County Atlas of Appanoose County, Iowa, 1908","W. E. Walter & Co.'s 1908 County Atlas of Appanoose County, Iowa.; 1 atlas : 40 p. ; 38 cm. Material in the public domain. No restrictions on use. State Historical Society of Iowa (Iowa City)",Public,JPEG,eng,Image,W. E. Walter & Co.,,Atlases|Real property|Land ownership,Iowa,"{""http://schema.org/url"":""http://digital.lib.uiowa.edu/cdm/ref/collection/atlases/id/3959""}",Iowa Counties Historic Atlases,1908,1908,"Appanoose County, Iowa, United States|Iowa, United States",http://sws.geonames.org/4847063|http://sws.geonames.org/4862182,http://digital.lib.uiowa.edu/utils/getthumbnail/collection/atlases/id/3959,9a5118dc-dc23-40d1-80b5-49608959bba5,Paper Map,2017-12-8T15:0:52Z,"40.74113845825,-92.8688774109","ENVELOPE(-93.0988388062, -92.6389160156, 40.8984031677, 40.5838737488)",1908
c2739cdf-fae5-4cc9-aff4-b5ad866043e4,"Diagram of the Lead-Bearing Crevices near Dubuque, Iowa, 1858",4 inches = 1 mile Material in the public domain. No restrictions on use. Office of the State Archaeologist. University of Iowa University of Iowa. Libraries. Map Collection,Public,JPEG,eng,Image,L.H. Bradford & Co.,Iowa Geological Survey,Atlases|Real property|Land ownership,Iowa,"{""http://schema.org/url"":""http://digital.lib.uiowa.edu/cdm/ref/collection/atlases/id/3918""}",Iowa Counties Historic Atlases,1858,1858,"Lee County, Iowa, United States|Iowa, United States",http://sws.geonames.org/4864395|http://sws.geonames.org/4862182,http://digital.lib.uiowa.edu/utils/getthumbnail/collection/atlases/id/3918,c2739cdf-fae5-4cc9-aff4-b5ad866043e4,Paper Map,2017-12-8T15:0:52Z,"40.5940246582,-91.41638565065","ENVELOPE(-91.7205810547, -91.1121902466, 40.8135070801, 40.3745422363)",1858
b32db2e0-4331-4c75-8b90-34df38bbfbd1,"An Illustrated Historical Atlas of Lee County, Iowa, 1874","1 atlas (86 p.) : ill., hand col. maps (some folded) ; 46 cm. Material in the public domain. No restrictions on use. University of Iowa. Libraries. Map Collection",Public,JPEG,eng,Image,A.T. Andreas,,Atlases|Real property|Land ownership,Iowa,"{""http://schema.org/url"":""http://digital.lib.uiowa.edu/cdm/ref/collection/atlases/id/3916""}",Iowa Counties Historic Atlases,1874,1874,"Lee County, Iowa, United States|Iowa, United States",http://sws.geonames.org/4864395|http://sws.geonames.org/4862182,http://digital.lib.uiowa.edu/utils/getthumbnail/collection/atlases/id/3916,b32db2e0-4331-4c75-8b90-34df38bbfbd1,Paper Map,2017-12-8T15:0:52Z,"40.5940246582,-91.41638565065","ENVELOPE(-91.7205810547, -91.1121902466, 40.8135070801, 40.3745422363)",1874
